bookingid_(pnr),reservation_date,cancellation_date,flight_date,origin,destination,routing,flightnumber,revenue_per_booking_(ticket),revenue_per_booking_(ancilliary_pre_check_in),revenue_per_booking_(ancilliary_at_check_in),passengercount,bookingid_norm,total_revenue,routing_canonical,is_cancelled,flight_dow,days_after_booking_to_cancel,days_before_flight_to_cancel,lead_time_days,ancillary_total
711915,2025-04-07,,2025-04-14,FRA,FCO,FRA-FCO,DE1000,120.0,13.83,5.29,1,711915,139.12,FRA-FCO,False,Monday,,,7,19.12
711916,2025-02-06,,2025-03-07,FCO,PMO,FCO-PMO,DE1001,76.5,19.0,0.0,1,711916,95.5,FCO-PMO,False,Friday,,,29,19.0
711917,2025-02-19,,2025-04-09,FCO,PMO,FCO-PMO,DE1001,76.5,13.03,0.0,1,711917,89.53,FCO-PMO,False,Wednesday,,,49,13.03
711918,2025-03-28,,2025-04-12,FCO,FRA,FCO-FRA,DE1003,68.0,9.52,7.84,1,711918,85.36,FCO-FRA,False,Saturday,,,15,17.36
711919,2025-02-11,,2025-03-22,FCO,PMO,FCO-PMO,DE1001,76.5,18.31,5.87,1,711919,100.68,FCO-PMO,False,Saturday,,,39,24.18
711920,2025-03-25,,2025-04-19,FCO,FRA,FCO-FRA,DE1003,170.0,16.8,2.67,2,711920,189.47,FCO-FRA,False,Saturday,,,25,19.47
711921,2025-04-06,,2025-04-30,FCO,PMO,FCO → PMO,DE1001,76.5,10.31,7.36,1,711921,94.17,FCO-PMO,False,Wednesday,,,24,17.67
711922,2025-02-10,,2025-03-29,PMO,FCO,PMO-FCO,DE1002,76.5,12.79,7.04,1,711922,96.33,PMO-FCO,False,Saturday,,,47,19.83
711923,2025-03-17,,2025-04-12,FCO,FRA,FCO-FRA,DE1003,68.0,0.0,4.93,1,711923,72.93,FCO-FRA,False,Saturday,,,26,4.93
711924,2025-03-14,,2025-04-13,FRA,FCO,FRA-FCO,DE1000,255.0,6.94,0.0,3,711924,261.94,FRA-FCO,False,Sunday,,,30,6.94
711925,2025-02-27,,2025-03-19,FCO,FRA,FCO-FRA,DE1003,68.0,7.94,2.99,1,711925,78.92999999999999,FCO-FRA,False,Wednesday,,,20,10.93
711926,2025-02-05,,2025-03-05,FCO,PMO,FCO-PMO,DE1001,229.5,16.08,0.0,3,711926,245.57999999999998,FCO-PMO,False,Wednesday,,,28,16.08
711927,2025-03-18,,2025-04-30,FCO,PMO,FCO → PMO,DE1001,76.5,11.18,0.0,1,711927,87.68,FCO-PMO,False,Wednesday,,,43,11.18
711928,2025-04-06,,2025-04-26,PMO,FCO,PMO-FCO,DE1002,191.25,15.05,0.0,2,711928,206.3,PMO-FCO,False,Saturday,,,20,15.05
711929,2025-02-09,,2025-04-03,FCO,FRA,FCO-FRA,DE1003,68.0,14.3,6.52,1,711929,88.82,FCO-FRA,False,Thursday,,,53,20.82
711930,2025-02-08,,2025-04-07,FCO,PMO,FCO → PMO,DE1001,229.5,5.31,7.15,3,711930,241.96,FCO-PMO,False,Monday,,,58,12.46
711931,2025-02-16,,2025-03-16,FCO,FRA,FCO-FRA,DE1003,68.0,12.3,2.99,1,711931,83.28999999999999,FCO-FRA,False,Sunday,,,28,15.290000000000001
711932,2025-02-23,,2025-03-28,PMO,FCO,PMO-FCO,DE1002,76.5,18.48,9.31,1,711932,104.29,PMO-FCO,False,Friday,,,33,27.79
711933,2025-02-08,,2025-03-22,FRA,FCO,FRA → FCO,DE1000,204.0,17.17,3.39,3,711933,224.56,FRA-FCO,False,Saturday,,,42,20.560000000000002
711934,2025-03-31,,2025-04-30,FRA,FCO,FRA-FCO,DE1000,68.0,8.26,8.62,1,711934,84.88000000000001,FRA-FCO,False,Wednesday,,,30,16.88
711935,2025-02-12,,2025-04-12,FCO,PMO,FCO → PMO,DE1001,153.0,15.72,9.62,2,711935,178.34,FCO-PMO,False,Saturday,,,59,25.34
711936,2025-03-01,,2025-04-23,FRA,FCO,FRA-FCO,DE1000,85.0,19.7,5.0,1,711936,109.7,FRA-FCO,False,Wednesday,,,53,24.7
711937,2025-03-09,,2025-04-28,FRA,FCO,FRA-FCO,DE1000,68.0,11.44,6.78,1,711937,86.22,FRA-FCO,False,Monday,,,50,18.22
711938,2025-02-25,,2025-04-14,PMO,FCO,PMO → FCO,DE1002,191.25,5.06,5.62,2,711938,201.93,PMO-FCO,False,Monday,,,48,10.68
711939,2025-02-24,,2025-04-21,FCO,FRA,FCO-FRA,DE1003,85.0,8.3,0.0,1,711939,93.3,FCO-FRA,False,Monday,,,56,8.3
711940,2025-04-01,,2025-04-02,FCO,PMO,FCO → PMO,DE1001,135.0,11.3,2.58,1,711940,148.88000000000002,FCO-PMO,False,Wednesday,,,1,13.88
711941,2025-02-17,,2025-04-13,FCO,PMO,FCO → PMO,DE1001,95.62,6.32,2.75,1,711941,104.69,FCO-PMO,False,Sunday,,,55,9.07
711942,2025-02-02,,2025-03-01,FRA,FCO,FRA → FCO,DE1000,68.0,17.63,8.62,1,711942,94.25,FRA-FCO,False,Saturday,,,27,26.25
711943,2025-03-11,,2025-04-27,FCO,FRA,FCO → FRA,DE1003,170.0,6.52,9.54,2,711943,186.06,FCO-FRA,False,Sunday,,,47,16.06
711944,2025-01-30,,2025-03-03,FRA,FCO,FRA-FCO,DE1000,68.0,0.0,7.91,1,711944,75.91,FRA-FCO,False,Monday,,,32,7.91
711945,2025-01-31,,2025-03-22,PMO,FCO,PMO-FCO,DE1002,153.0,5.43,2.81,2,711945,161.24,PMO-FCO,False,Saturday,,,50,8.24
711946,2025-04-08,,2025-04-27,FCO,FRA,FCO-FRA,DE1003,85.0,0.0,3.54,1,711946,88.54,FCO-FRA,False,Sunday,,,19,3.54
711947,2025-01-14,,2025-03-06,FCO,FRA,FCO-FRA,DE1003,68.0,10.37,0.0,1,711947,78.37,FCO-FRA,False,Thursday,,,51,10.37
711948,2025-01-03,,2025-03-01,FCO,FRA,FCO → FRA,DE1003,136.0,17.14,5.79,2,711948,158.92999999999998,FCO-FRA,False,Saturday,,,57,22.93
711949,2025-02-20,,2025-03-17,PMO,FCO,PMO-FCO,DE1002,76.5,9.06,8.88,1,711949,94.44,PMO-FCO,False,Monday,,,25,17.94
711950,2025-02-25,,2025-04-20,FRA,FCO,FRA → FCO,DE1000,85.0,13.25,0.0,1,711950,98.25,FRA-FCO,False,Sunday,,,54,13.25
711951,2025-03-05,,2025-03-22,FRA,FCO,FRA-FCO,DE1000,136.0,0.0,0.0,2,711951,136.0,FRA-FCO,False,Saturday,,,17,0.0
711952,2025-04-03,,2025-04-21,FRA,FCO,FRA-FCO,DE1000,85.0,0.0,8.37,1,711952,93.37,FRA-FCO,False,Monday,,,18,8.37
711953,2025-03-29,,2025-04-14,FCO,PMO,FCO-PMO,DE1001,95.62,0.0,3.82,1,711953,99.44,FCO-PMO,False,Monday,,,16,3.82
711954,2025-02-02,,2025-03-21,PMO,FCO,PMO → FCO,DE1002,153.0,14.52,9.52,2,711954,177.04000000000002,PMO-FCO,False,Friday,,,47,24.04
711955,2025-02-27,,2025-03-16,PMO,FCO,PMO → FCO,DE1002,76.5,16.1,5.67,1,711955,98.27,PMO-FCO,False,Sunday,,,17,21.770000000000003
711956,2025-04-07,,2025-04-20,FRA,FCO,FRA-FCO,DE1000,100.0,15.44,3.0,1,711956,118.44,FRA-FCO,False,Sunday,,,13,18.439999999999998
711957,2025-03-13,,2025-04-24,FCO,FRA,FCO-FRA,DE1003,85.0,0.0,4.46,1,711957,89.46,FCO-FRA,False,Thursday,,,42,4.46
711958,2025-01-19,,2025-03-14,PMO,FCO,PMO-FCO,DE1002,76.5,7.03,8.76,1,711958,92.29,PMO-FCO,False,Friday,,,54,15.79
711959,2025-02-22,,2025-03-10,PMO,FCO,PMO-FCO,DE1002,76.5,0.0,9.57,1,711959,86.07,PMO-FCO,False,Monday,,,16,9.57
711960,2025-02-02,2025-02-06,2025-03-08,FCO,FRA,FCO-FRA,DE1003,136.0,0.0,4.05,2,711960,140.05,FCO-FRA,True,Saturday,4.0,30.0,34,4.05
711961,2025-02-01,,2025-03-24,FCO,PMO,FCO-PMO,DE1001,153.0,0.0,4.81,2,711961,157.81,FCO-PMO,False,Monday,,,51,4.81
711962,2025-01-27,,2025-03-20,FCO,FRA,FCO-FRA,DE1003,68.0,11.84,0.0,1,711962,79.84,FCO-FRA,False,Thursday,,,52,11.84
711963,2025-03-21,,2025-03-23,PMO,FCO,PMO-FCO,DE1002,270.0,0.0,3.91,2,711963,273.91,PMO-FCO,False,Sunday,,,2,3.91
711964,2025-02-21,,2025-04-02,PMO,FCO,PMO → FCO,DE1002,76.5,16.31,8.36,1,711964,101.17,PMO-FCO,False,Wednesday,,,40,24.669999999999998
711965,2025-03-27,,2025-04-12,FCO,FRA,FCO-FRA,DE1003,136.0,0.0,9.05,2,711965,145.05,FCO-FRA,False,Saturday,,,16,9.05
711966,2025-02-16,,2025-03-19,PMO,FCO,PMO-FCO,DE1002,76.5,5.92,6.9,1,711966,89.32000000000001,PMO-FCO,False,Wednesday,,,31,12.82
711967,2025-02-11,,2025-04-03,FRA,FCO,FRA-FCO,DE1000,68.0,16.65,4.82,1,711967,89.47,FRA-FCO,False,Thursday,,,51,21.47
711968,2025-02-24,,2025-04-23,FCO,PMO,FCO → PMO,DE1001,95.62,18.31,5.99,1,711968,119.92,FCO-PMO,False,Wednesday,,,58,24.299999999999997
711969,2025-02-17,2025-02-18,2025-04-03,PMO,FCO,PMO-FCO,DE1002,76.5,18.19,0.0,1,711969,94.69,PMO-FCO,True,Thursday,1.0,44.0,45,18.19
711970,2025-03-01,,2025-04-26,FCO,PMO,FCO-PMO,DE1001,191.25,11.18,0.0,2,711970,202.43,FCO-PMO,False,Saturday,,,56,11.18
711971,2025-01-31,,2025-03-26,FCO,PMO,FCO → PMO,DE1001,229.5,15.12,9.07,3,711971,253.69,FCO-PMO,False,Wednesday,,,54,24.189999999999998
711972,2025-03-13,,2025-03-21,FCO,PMO,FCO-PMO,DE1001,90.0,12.81,0.0,1,711972,102.81,FCO-PMO,False,Friday,,,8,12.81
711973,2025-01-31,,2025-03-13,FCO,FRA,FCO-FRA,DE1003,68.0,11.98,9.84,1,711973,89.82000000000001,FCO-FRA,False,Thursday,,,41,21.82
711974,2025-03-05,,2025-04-25,PMO,FCO,PMO-FCO,DE1002,95.62,19.35,8.91,1,711974,123.88,PMO-FCO,False,Friday,,,51,28.26
711975,2025-01-15,,2025-03-07,FCO,FRA,FCO-FRA,DE1003,68.0,15.27,6.99,1,711975,90.25999999999999,FCO-FRA,False,Friday,,,51,22.259999999999998
711976,2025-03-14,,2025-03-20,FCO,PMO,FCO-PMO,DE1001,108.0,0.0,4.99,1,711976,112.99,FCO-PMO,False,Thursday,,,6,4.99
711977,2025-01-27,,2025-03-23,FCO,PMO,FCO → PMO,DE1001,76.5,0.0,7.02,1,711977,83.52,FCO-PMO,False,Sunday,,,55,7.02
711978,2025-04-14,,2025-04-23,FCO,PMO,FCO-PMO,DE1001,225.0,8.8,7.56,2,711978,241.36,FCO-PMO,False,Wednesday,,,9,16.36
711979,2025-04-03,,2025-04-13,FRA,FCO,FRA-FCO,DE1000,100.0,6.62,2.32,1,711979,108.94,FRA-FCO,False,Sunday,,,10,8.94
711980,2025-03-11,,2025-04-02,FCO,PMO,FCO-PMO,DE1001,153.0,0.0,0.0,2,711980,153.0,FCO-PMO,False,Wednesday,,,22,0.0
711981,2025-03-21,,2025-04-20,PMO,FCO,PMO-FCO,DE1002,286.88,14.63,2.28,3,711981,303.78999999999996,PMO-FCO,False,Sunday,,,30,16.91
711982,2025-03-02,,2025-03-30,FRA,FCO,FRA-FCO,DE1000,136.0,16.95,3.97,2,711982,156.92,FRA-FCO,False,Sunday,,,28,20.919999999999998
711983,2025-04-15,,2025-04-25,PMO,FCO,PMO → FCO,DE1002,112.5,11.67,2.9,1,711983,127.07000000000001,PMO-FCO,False,Friday,,,10,14.57
711984,2025-04-08,,2025-04-24,FCO,FRA,FCO-FRA,DE1003,170.0,5.38,7.49,2,711984,182.87,FCO-FRA,False,Thursday,,,16,12.870000000000001
711985,2025-03-12,,2025-04-30,FRA,FCO,FRA-FCO,DE1000,136.0,19.18,0.0,2,711985,155.18,FRA-FCO,False,Wednesday,,,49,19.18
711986,2025-04-01,,2025-04-27,FRA,FCO,FRA → FCO,DE1000,85.0,19.24,8.52,1,711986,112.75999999999999,FRA-FCO,False,Sunday,,,26,27.759999999999998
711987,2025-01-12,,2025-03-08,PMO,FCO,PMO → FCO,DE1002,76.5,0.0,5.36,1,711987,81.86,PMO-FCO,False,Saturday,,,55,5.36
711988,2025-02-26,,2025-04-03,PMO,FCO,PMO-FCO,DE1002,153.0,18.94,9.63,2,711988,181.57,PMO-FCO,False,Thursday,,,36,28.57
711989,2025-02-26,,2025-03-10,FCO,FRA,FCO-FRA,DE1003,160.0,8.18,2.44,2,711989,170.62,FCO-FRA,False,Monday,,,12,10.62
711990,2025-03-07,,2025-04-04,PMO,FCO,PMO-FCO,DE1002,153.0,17.51,3.68,2,711990,174.19,PMO-FCO,False,Friday,,,28,21.19
711991,2025-03-12,,2025-04-09,PMO,FCO,PMO-FCO,DE1002,76.5,8.68,4.74,1,711991,89.92,PMO-FCO,False,Wednesday,,,28,13.42
711992,2025-03-04,,2025-04-11,PMO,FCO,PMO → FCO,DE1002,229.5,10.46,3.67,3,711992,243.63,PMO-FCO,False,Friday,,,38,14.13
711993,2025-02-11,,2025-03-06,FRA,FCO,FRA → FCO,DE1000,68.0,19.99,0.0,1,711993,87.99,FRA-FCO,False,Thursday,,,23,19.99
711994,2025-03-01,2025-03-05,2025-03-30,FCO,FRA,FCO → FRA,DE1003,68.0,0.0,2.61,1,711994,70.61,FCO-FRA,True,Sunday,4.0,25.0,29,2.61
711995,2025-04-04,,2025-04-17,FRA,FCO,FRA-FCO,DE1000,100.0,13.59,0.0,1,711995,113.59,FRA-FCO,False,Thursday,,,13,13.59
711996,2025-01-21,,2025-03-05,FRA,FCO,FRA-FCO,DE1000,68.0,8.86,7.48,1,711996,84.34,FRA-FCO,False,Wednesday,,,43,16.34
711997,2025-02-25,,2025-03-15,FCO,PMO,FCO-PMO,DE1001,76.5,14.52,8.02,1,711997,99.03999999999999,FCO-PMO,False,Saturday,,,18,22.54
711998,2025-02-06,,2025-04-05,FCO,PMO,FCO-PMO,DE1001,153.0,17.87,0.0,2,711998,170.87,FCO-PMO,False,Saturday,,,58,17.87
711999,2025-02-14,,2025-04-12,FCO,FRA,FCO-FRA,DE1003,68.0,16.2,5.81,1,711999,90.01,FCO-FRA,False,Saturday,,,57,22.009999999999998
712000,2025-03-13,,2025-04-11,FCO,PMO,FCO-PMO,DE1001,76.5,9.44,3.96,1,712000,89.89999999999999,FCO-PMO,False,Friday,,,29,13.399999999999999
712001,2025-02-03,,2025-03-01,FCO,FRA,FCO-FRA,DE1003,68.0,17.01,8.96,1,712001,93.97,FCO-FRA,False,Saturday,,,26,25.970000000000002
712002,2025-03-29,,2025-04-18,FCO,PMO,FCO-PMO,DE1001,95.62,17.08,6.34,1,712002,119.04,FCO-PMO,False,Friday,,,20,23.419999999999998
712003,2025-03-16,,2025-03-24,FCO,FRA,FCO → FRA,DE1003,160.0,0.0,0.0,2,712003,160.0,FCO-FRA,False,Monday,,,8,0.0
712004,2025-03-31,2025-04-01,2025-04-24,FRA,FCO,FRA-FCO,DE1000,170.0,7.88,9.29,2,712004,187.17,FRA-FCO,True,Thursday,1.0,23.0,24,17.169999999999998
712005,2025-03-28,,2025-04-05,FCO,PMO,FCO-PMO,DE1001,270.0,16.96,8.23,3,712005,295.19,FCO-PMO,False,Saturday,,,8,25.19
712006,2025-03-01,,2025-03-03,FCO,PMO,FCO → PMO,DE1001,135.0,14.04,8.11,1,712006,157.14999999999998,FCO-PMO,False,Monday,,,2,22.15
712007,2025-04-15,,2025-04-21,FCO,PMO,FCO-PMO,DE1001,405.0,0.0,8.8,3,712007,413.8,FCO-PMO,False,Monday,,,6,8.8
712008,2025-01-29,,2025-03-27,PMO,FCO,PMO-FCO,DE1002,153.0,0.0,9.97,2,712008,162.97,PMO-FCO,False,Thursday,,,57,9.97
712009,2025-01-24,,2025-03-02,FRA,FCO,FRA-FCO,DE1000,136.0,19.65,4.94,2,712009,160.59,FRA-FCO,False,Sunday,,,37,24.59
712010,2025-01-21,,2025-03-09,FCO,FRA,FCO-FRA,DE1003,136.0,14.07,0.0,2,712010,150.07,FCO-FRA,False,Sunday,,,47,14.07
712011,2025-02-17,,2025-03-16,FCO,PMO,FCO-PMO,DE1001,153.0,0.0,8.35,2,712011,161.35,FCO-PMO,False,Sunday,,,27,8.35
712012,2025-04-18,,2025-04-28,FCO,FRA,FCO-FRA,DE1003,80.0,0.0,0.0,1,712012,80.0,FCO-FRA,False,Monday,,,10,0.0
712013,2025-03-02,,2025-03-21,FCO,PMO,FCO-PMO,DE1001,229.5,0.0,2.54,3,712013,232.04,FCO-PMO,False,Friday,,,19,2.54
712014,2025-03-31,,2025-04-07,FCO,FRA,FCO-FRA,DE1003,192.0,0.0,9.75,2,712014,201.75,FCO-FRA,False,Monday,,,7,9.75
712015,2025-03-04,,2025-03-24,FCO,FRA,FCO-FRA,DE1003,68.0,0.0,2.74,1,712015,70.74,FCO-FRA,False,Monday,,,20,2.74
712016,2025-03-06,,2025-04-17,FCO,FRA,FCO → FRA,DE1003,85.0,5.65,9.26,1,712016,99.91000000000001,FCO-FRA,False,Thursday,,,42,14.91
712017,2025-03-07,,2025-04-07,FCO,FRA,FCO-FRA,DE1003,136.0,7.73,0.0,2,712017,143.73,FCO-FRA,False,Monday,,,31,7.73
712018,2025-01-04,,2025-03-01,FRA,FCO,FRA → FCO,DE1000,136.0,7.74,3.2,2,712018,146.94,FRA-FCO,False,Saturday,,,56,10.940000000000001
712019,2025-03-15,,2025-04-27,FCO,PMO,FCO-PMO,DE1001,191.25,12.31,4.28,2,712019,207.84,FCO-PMO,False,Sunday,,,43,16.59
712020,2025-03-14,,2025-04-02,PMO,FCO,PMO-FCO,DE1002,153.0,12.05,5.95,2,712020,171.0,PMO-FCO,False,Wednesday,,,19,18.0
712021,2025-02-10,,2025-03-02,FRA,FCO,FRA-FCO,DE1000,68.0,11.8,6.43,1,712021,86.22999999999999,FRA-FCO,False,Sunday,,,20,18.23
712022,2025-03-09,,2025-04-05,FCO,FRA,FCO-FRA,DE1003,204.0,19.59,2.84,3,712022,226.43,FCO-FRA,False,Saturday,,,27,22.43
712023,2025-03-14,,2025-04-21,PMO,FCO,PMO-FCO,DE1002,95.62,0.0,0.0,1,712023,95.62,PMO-FCO,False,Monday,,,38,0.0
712024,2025-01-14,,2025-03-05,FCO,PMO,FCO → PMO,DE1001,76.5,14.88,5.15,1,712024,96.53,FCO-PMO,False,Wednesday,,,50,20.03
712025,2025-02-23,,2025-04-06,PMO,FCO,PMO-FCO,DE1002,76.5,5.93,0.0,1,712025,82.43,PMO-FCO,False,Sunday,,,42,5.93
712026,2025-03-06,,2025-03-08,PMO,FCO,PMO-FCO,DE1002,135.0,12.39,9.47,1,712026,156.85999999999999,PMO-FCO,False,Saturday,,,2,21.86
712027,2025-03-15,,2025-04-23,FCO,FRA,FCO-FRA,DE1003,85.0,18.81,6.26,1,712027,110.07000000000001,FCO-FRA,False,Wednesday,,,39,25.07
712028,2025-02-18,,2025-03-19,FRA,FCO,FRA → FCO,DE1000,68.0,18.56,9.88,1,712028,96.44,FRA-FCO,False,Wednesday,,,29,28.439999999999998
712029,2025-01-20,,2025-03-05,FRA,FCO,FRA-FCO,DE1000,136.0,11.41,4.79,2,712029,152.2,FRA-FCO,False,Wednesday,,,44,16.2
712030,2025-03-04,,2025-03-24,PMO,FCO,PMO-FCO,DE1002,229.5,19.85,0.0,3,712030,249.35,PMO-FCO,False,Monday,,,20,19.85
712031,2025-02-19,,2025-03-09,FRA,FCO,FRA → FCO,DE1000,68.0,11.15,4.58,1,712031,83.73,FRA-FCO,False,Sunday,,,18,15.73
712032,2025-02-19,,2025-03-15,FCO,FRA,FCO-FRA,DE1003,136.0,0.0,6.98,2,712032,142.98,FCO-FRA,False,Saturday,,,24,6.98
712033,2025-04-01,,2025-04-13,FCO,PMO,FCO-PMO,DE1001,112.5,11.63,2.33,1,712033,126.46,FCO-PMO,False,Sunday,,,12,13.96
712034,2025-03-06,,2025-03-09,FCO,FRA,FCO → FRA,DE1003,120.0,13.27,6.97,1,712034,140.24,FCO-FRA,False,Sunday,,,3,20.24
712035,2025-02-28,,2025-04-02,FCO,PMO,FCO-PMO,DE1001,76.5,0.0,9.63,1,712035,86.13,FCO-PMO,False,Wednesday,,,33,9.63
712036,2025-01-09,,2025-03-01,PMO,FCO,PMO → FCO,DE1002,153.0,0.0,3.31,2,712036,156.31,PMO-FCO,False,Saturday,,,51,3.31
712037,2025-02-21,,2025-04-13,FCO,PMO,FCO-PMO,DE1001,95.62,13.54,0.0,1,712037,109.16,FCO-PMO,False,Sunday,,,51,13.54
712038,2025-04-06,,2025-04-27,FRA,FCO,FRA-FCO,DE1000,170.0,11.14,5.05,2,712038,186.19,FRA-FCO,False,Sunday,,,21,16.19
712039,2025-04-01,,2025-04-02,FCO,PMO,FCO → PMO,DE1001,270.0,6.33,8.26,2,712039,284.59,FCO-PMO,False,Wednesday,,,1,14.59
712040,2025-02-24,,2025-04-11,PMO,FCO,PMO → FCO,DE1002,76.5,9.53,7.93,1,712040,93.96000000000001,PMO-FCO,False,Friday,,,46,17.46
712041,2025-04-06,2025-04-07,2025-04-07,PMO,FCO,PMO-FCO,DE1002,135.0,19.62,0.0,1,712041,154.62,PMO-FCO,True,Monday,1.0,0.0,1,19.62
712042,2025-01-18,2025-01-21,2025-03-08,PMO,FCO,PMO → FCO,DE1002,76.5,5.61,6.75,1,712042,88.86,PMO-FCO,True,Saturday,3.0,46.0,49,12.36
712043,2025-02-18,,2025-03-16,FCO,PMO,FCO-PMO,DE1001,76.5,18.35,0.0,1,712043,94.85,FCO-PMO,False,Sunday,,,26,18.35
712044,2025-01-16,,2025-03-09,PMO,FCO,PMO → FCO,DE1002,76.5,13.89,3.94,1,712044,94.33,PMO-FCO,False,Sunday,,,52,17.830000000000002
712045,2025-02-25,,2025-03-30,FRA,FCO,FRA-FCO,DE1000,204.0,12.14,0.0,3,712045,216.14,FRA-FCO,False,Sunday,,,33,12.14
712046,2025-03-14,,2025-03-30,PMO,FCO,PMO-FCO,DE1002,76.5,8.42,7.51,1,712046,92.43,PMO-FCO,False,Sunday,,,16,15.93
712047,2025-02-07,,2025-03-07,FRA,FCO,FRA-FCO,DE1000,68.0,13.25,3.32,1,712047,84.57,FRA-FCO,False,Friday,,,28,16.57
712048,2025-03-30,,2025-04-09,PMO,FCO,PMO-FCO,DE1002,180.0,5.06,2.61,2,712048,187.67000000000002,PMO-FCO,False,Wednesday,,,10,7.67
712049,2025-03-07,,2025-04-06,FCO,FRA,FCO → FRA,DE1003,204.0,17.05,0.0,3,712049,221.05,FCO-FRA,False,Sunday,,,30,17.05
712050,2025-01-17,,2025-03-14,PMO,FCO,PMO-FCO,DE1002,76.5,7.92,7.02,1,712050,91.44,PMO-FCO,False,Friday,,,56,14.94
712051,2025-02-21,,2025-03-28,FRA,FCO,FRA-FCO,DE1000,136.0,15.37,7.62,2,712051,158.99,FRA-FCO,False,Friday,,,35,22.99
712052,2025-04-05,,2025-04-14,FRA,FCO,FRA-FCO,DE1000,100.0,15.57,0.0,1,712052,115.57,FRA-FCO,False,Monday,,,9,15.57
712053,2025-02-19,,2025-03-07,FCO,FRA,FCO-FRA,DE1003,68.0,11.51,0.0,1,712053,79.51,FCO-FRA,False,Friday,,,16,11.51
712054,2025-03-20,,2025-04-03,FRA,FCO,FRA-FCO,DE1000,80.0,10.02,7.08,1,712054,97.1,FRA-FCO,False,Thursday,,,14,17.1
712055,2025-02-08,,2025-03-29,FCO,PMO,FCO-PMO,DE1001,229.5,0.0,3.6,3,712055,233.1,FCO-PMO,False,Saturday,,,49,3.6
712056,2025-03-18,,2025-03-20,FCO,PMO,FCO-PMO,DE1001,135.0,0.0,2.13,1,712056,137.13,FCO-PMO,False,Thursday,,,2,2.13
712057,2025-02-28,,2025-03-06,FCO,PMO,FCO → PMO,DE1001,108.0,17.94,9.84,1,712057,135.78,FCO-PMO,False,Thursday,,,6,27.78
712058,2025-01-17,,2025-03-02,PMO,FCO,PMO → FCO,DE1002,76.5,0.0,2.39,1,712058,78.89,PMO-FCO,False,Sunday,,,44,2.39
712059,2025-02-17,,2025-04-16,PMO,FCO,PMO-FCO,DE1002,95.62,0.0,6.84,1,712059,102.46000000000001,PMO-FCO,False,Wednesday,,,58,6.84
712060,2025-03-09,,2025-04-21,PMO,FCO,PMO-FCO,DE1002,95.62,8.66,5.72,1,712060,110.0,PMO-FCO,False,Monday,,,43,14.379999999999999
712061,2025-01-01,,2025-03-01,FCO,PMO,FCO → PMO,DE1001,76.5,0.0,8.25,1,712061,84.75,FCO-PMO,False,Saturday,,,59,8.25
712062,2025-03-07,,2025-04-20,PMO,FCO,PMO-FCO,DE1002,286.88,11.04,0.0,3,712062,297.92,PMO-FCO,False,Sunday,,,44,11.04
712063,2025-02-23,,2025-04-06,FCO,FRA,FCO-FRA,DE1003,68.0,9.94,8.52,1,712063,86.46,FCO-FRA,False,Sunday,,,42,18.46
712064,2025-01-30,,2025-03-02,FRA,FCO,FRA → FCO,DE1000,68.0,10.53,4.87,1,712064,83.4,FRA-FCO,False,Sunday,,,31,15.399999999999999
712065,2025-02-27,,2025-03-20,PMO,FCO,PMO-FCO,DE1002,153.0,13.11,7.73,2,712065,173.84,PMO-FCO,False,Thursday,,,21,20.84
712066,2025-04-15,,2025-04-30,FCO,FRA,FCO-FRA,DE1003,68.0,19.56,9.64,1,712066,97.2,FCO-FRA,False,Wednesday,,,15,29.2
712067,2025-03-13,,2025-03-27,PMO,FCO,PMO-FCO,DE1002,90.0,12.38,4.59,1,712067,106.97,PMO-FCO,False,Thursday,,,14,16.97
712068,2025-01-31,,2025-03-03,FRA,FCO,FRA → FCO,DE1000,136.0,0.0,9.42,2,712068,145.42,FRA-FCO,False,Monday,,,31,9.42
712069,2025-02-25,,2025-04-17,FCO,FRA,FCO → FRA,DE1003,170.0,12.2,3.71,2,712069,185.91,FCO-FRA,False,Thursday,,,51,15.91
712070,2025-03-13,,2025-03-21,PMO,FCO,PMO-FCO,DE1002,180.0,7.91,0.0,2,712070,187.91,PMO-FCO,False,Friday,,,8,7.91
712071,2025-02-23,,2025-04-19,FRA,FCO,FRA → FCO,DE1000,255.0,13.6,7.11,3,712071,275.71000000000004,FRA-FCO,False,Saturday,,,55,20.71
712072,2025-02-17,,2025-03-01,FCO,PMO,FCO-PMO,DE1001,180.0,11.88,9.51,2,712072,201.39,FCO-PMO,False,Saturday,,,12,21.39
712073,2025-03-02,,2025-04-02,PMO,FCO,PMO-FCO,DE1002,76.5,15.52,7.35,1,712073,99.36999999999999,PMO-FCO,False,Wednesday,,,31,22.869999999999997
712074,2025-03-27,,2025-04-23,FCO,FRA,FCO-FRA,DE1003,170.0,5.33,9.62,2,712074,184.95000000000002,FCO-FRA,False,Wednesday,,,27,14.95
712075,2025-03-17,,2025-04-14,PMO,FCO,PMO-FCO,DE1002,95.62,0.0,2.02,1,712075,97.64,PMO-FCO,False,Monday,,,28,2.02
712076,2025-04-23,,2025-04-26,PMO,FCO,PMO-FCO,DE1002,168.75,0.0,6.33,1,712076,175.08,PMO-FCO,False,Saturday,,,3,6.33
712077,2025-04-09,,2025-04-18,FRA,FCO,FRA → FCO,DE1000,100.0,0.0,4.16,1,712077,104.16,FRA-FCO,False,Friday,,,9,4.16
